#,Date-Time (HST),Ch: 1 - Temperature   (°C),Ch: 2 - Light   (lux),Host Connected,Button Down,Button Up,End of File
1855,06/30/2022 03:51:00,25.22,0.00,,,,
1856,06/30/2022 03:52:00,25.18,0.00,,,,
1857,06/30/2022 03:53:00,25.18,0.00,,,,
1858,06/30/2022 03:54:00,25.22,0.00,,,,
1859,06/30/2022 03:55:00,25.18,0.00,,,,
1860,06/30/2022 03:56:00,25.22,0.00,,,,
1861,06/30/2022 03:57:00,25.18,0.00,,,,
1862,06/30/2022 03:58:00,25.22,0.00,,,,
1863,06/30/2022 03:59:00,25.18,0.00,,,,
1864,06/30/2022 04:00:00,25.22,0.00,,,,
1865,06/30/2022 04:01:00,25.18,0.00,,,,
1866,06/30/2022 04:02:00,25.18,0.00,,,,
1867,06/30/2022 04:03:00,25.22,0.00,,,,
1868,06/30/2022 04:04:00,25.14,0.00,,,,
1869,06/30/2022 04:05:00,25.18,0.00,,,,
1870,06/30/2022 04:06:00,25.18,0.00,,,,
1871,06/30/2022 04:07:00,25.18,0.00,,,,
1872,06/30/2022 04:08:00,25.18,0.00,,,,
1873,06/30/2022 04:09:00,25.22,0.00,,,,
1874,06/30/2022 04:10:00,25.18,0.00,,,,
1875,06/30/2022 04:11:00,25.18,0.00,,,,
1876,06/30/2022 04:12:00,25.18,0.00,,,,
1877,06/30/2022 04:13:00,25.18,0.00,,,,
1878,06/30/2022 04:14:00,25.14,0.00,,,,
1879,06/30/2022 04:15:00,25.18,0.00,,,,
1880,06/30/2022 04:16:00,25.18,0.00,,,,
1881,06/30/2022 04:17:00,25.14,0.00,,,,
1882,06/30/2022 04:18:00,25.18,0.00,,,,
1883,06/30/2022 04:19:00,25.22,0.00,,,,
1884,06/30/2022 04:20:00,25.22,0.00,,,,
1885,06/30/2022 04:21:00,25.18,0.00,,,,
1886,06/30/2022 04:22:00,25.27,0.00,,,,
1887,06/30/2022 04:23:00,25.18,0.00,,,,
1888,06/30/2022 04:24:00,25.22,0.00,,,,
1889,06/30/2022 04:25:00,25.18,0.00,,,,
1890,06/30/2022 04:26:00,25.18,0.00,,,,
1891,06/30/2022 04:27:00,25.18,0.00,,,,
1892,06/30/2022 04:28:00,25.18,0.00,,,,
1893,06/30/2022 04:29:00,25.18,0.00,,,,
1894,06/30/2022 04:30:00,25.22,0.00,,,,
1895,06/30/2022 04:31:00,25.14,0.00,,,,
1896,06/30/2022 04:32:00,25.18,0.00,,,,
1897,06/30/2022 04:33:00,25.18,0.00,,,,
1898,06/30/2022 04:34:00,25.22,0.00,,,,
1899,06/30/2022 04:35:00,25.18,0.00,,,,
1900,06/30/2022 04:36:00,25.18,0.00,,,,
1901,06/30/2022 04:37:00,25.18,0.00,,,,
1902,06/30/2022 04:38:00,25.18,0.00,,,,
1903,06/30/2022 04:39:00,25.14,0.00,,,,
1904,06/30/2022 04:40:00,25.18,0.00,,,,
1905,06/30/2022 04:41:00,25.14,0.00,,,,
1906,06/30/2022 04:42:00,25.18,0.00,,,,
1907,06/30/2022 04:43:00,25.18,0.00,,,,
1908,06/30/2022 04:44:00,25.18,0.00,,,,
1909,06/30/2022 04:45:00,25.18,0.00,,,,
1910,06/30/2022 04:46:00,25.18,0.00,,,,
1911,06/30/2022 04:47:00,25.18,0.00,,,,
1912,06/30/2022 04:48:00,25.14,0.00,,,,
1913,06/30/2022 04:49:00,25.14,0.00,,,,
1914,06/30/2022 04:50:00,25.18,0.00,,,,
1915,06/30/2022 04:51:00,25.18,0.00,,,,
1916,06/30/2022 04:52:00,25.18,0.00,,,,
1917,06/30/2022 04:53:00,25.14,0.00,,,,
1918,06/30/2022 04:54:00,25.14,0.00,,,,
1919,06/30/2022 04:55:00,25.18,0.00,,,,
1920,06/30/2022 04:56:00,25.14,0.00,,,,
1921,06/30/2022 04:57:00,25.18,0.00,,,,
1922,06/30/2022 04:58:00,25.14,0.00,,,,
1923,06/30/2022 04:59:00,25.14,0.00,,,,
1924,06/30/2022 05:00:00,25.14,0.00,,,,
1925,06/30/2022 05:01:00,25.14,0.00,,,,
1926,06/30/2022 05:02:00,25.14,0.00,,,,
1927,06/30/2022 05:03:00,25.09,0.00,,,,
1928,06/30/2022 05:04:00,25.09,0.00,,,,
1929,06/30/2022 05:05:00,25.09,0.00,,,,
1930,06/30/2022 05:06:00,25.09,0.00,,,,
1931,06/30/2022 05:07:00,25.14,0.00,,,,
1932,06/30/2022 05:08:00,25.09,0.00,,,,
1933,06/30/2022 05:09:00,25.09,0.00,,,,
1934,06/30/2022 05:10:00,25.05,0.00,,,,
1935,06/30/2022 05:11:00,25.09,0.00,,,,
1936,06/30/2022 05:12:00,25.05,0.00,,,,
1937,06/30/2022 05:13:00,25.05,0.00,,,,
1938,06/30/2022 05:14:00,25.05,0.00,,,,
1939,06/30/2022 05:15:00,25.05,0.00,,,,
1940,06/30/2022 05:16:00,25.09,0.00,,,,
1941,06/30/2022 05:17:00,25.09,0.00,,,,
1942,06/30/2022 05:18:00,25.09,0.00,,,,
1943,06/30/2022 05:19:00,25.05,0.00,,,,
1944,06/30/2022 05:20:00,25.09,0.00,,,,
1945,06/30/2022 05:21:00,25.09,0.00,,,,
1946,06/30/2022 05:22:00,25.09,0.00,,,,
1947,06/30/2022 05:23:00,25.05,0.00,,,,
1948,06/30/2022 05:24:00,25.05,0.00,,,,
1949,06/30/2022 05:25:00,25.09,0.00,,,,
1950,06/30/2022 05:26:00,25.01,0.00,,,,
1951,06/30/2022 05:27:00,25.05,0.21,,,,
1952,06/30/2022 05:28:00,25.05,0.00,,,,
1953,06/30/2022 05:29:00,25.05,0.00,,,,
1954,06/30/2022 05:30:00,25.05,0.00,,,,
1955,06/30/2022 05:31:00,25.01,0.00,,,,
1956,06/30/2022 05:32:00,25.09,0.21,,,,
1957,06/30/2022 05:33:00,25.05,0.21,,,,
1958,06/30/2022 05:34:00,25.05,0.21,,,,
1959,06/30/2022 05:35:00,25.05,0.43,,,,
1960,06/30/2022 05:36:00,25.05,1.09,,,,
1961,06/30/2022 05:37:00,25.05,0.87,,,,
1962,06/30/2022 05:38:00,25.05,1.31,,,,
1963,06/30/2022 05:39:00,25.05,1.75,,,,
1964,06/30/2022 05:40:00,25.05,2.41,,,,
1965,06/30/2022 05:41:00,25.01,3.07,,,,
1966,06/30/2022 05:42:00,25.01,3.94,,,,
1967,06/30/2022 05:43:00,25.01,4.38,,,,
1968,06/30/2022 05:44:00,25.01,5.29,,,,
1969,06/30/2022 05:45:00,25.09,7.26,,,,
1970,06/30/2022 05:46:00,25.01,9.27,,,,
1971,06/30/2022 05:47:00,25.05,12.12,,,,
1972,06/30/2022 05:48:00,25.01,13.87,,,,
1973,06/30/2022 05:49:00,25.01,15.00,,,,
1974,06/30/2022 05:50:00,25.05,16.31,,,,
1975,06/30/2022 05:51:00,25.05,18.73,,,,
1976,06/30/2022 05:52:00,25.05,20.73,,,,
1977,06/30/2022 05:53:00,25.01,22.48,,,,
1978,06/30/2022 05:54:00,25.05,24.30,,,,
1979,06/30/2022 05:55:00,25.01,27.81,,,,
1980,06/30/2022 05:56:00,25.05,31.37,,,,
1981,06/30/2022 05:57:00,25.01,36.64,,,,
1982,06/30/2022 05:58:00,25.01,39.27,,,,
1983,06/30/2022 05:59:00,25.05,42.84,,,,
1984,06/30/2022 06:00:00,24.97,47.72,,,,
1985,06/30/2022 06:01:00,25.01,53.86,,,,
1986,06/30/2022 06:02:00,25.05,59.18,,,,
1987,06/30/2022 06:03:00,25.01,63.12,,,,
1988,06/30/2022 06:04:00,25.05,68.88,,,,
1989,06/30/2022 06:05:00,25.01,78.64,,,,
1990,06/30/2022 06:06:00,25.01,95.44,,,,
1991,06/30/2022 06:07:00,25.01,112.96,,,,
1992,06/30/2022 06:08:00,25.01,123.60,,,,
1993,06/30/2022 06:09:00,25.05,136.88,,,,
1994,06/30/2022 06:10:00,25.05,140.40,,,,
1995,06/30/2022 06:11:00,25.01,136.80,,,,
1996,06/30/2022 06:12:00,25.01,135.92,,,,
1997,06/30/2022 06:13:00,25.05,136.80,,,,
1998,06/30/2022 06:14:00,25.05,140.28,,,,
1999,06/30/2022 06:15:00,25.05,147.44,,,,
2000,06/30/2022 06:16:00,25.05,157.96,,,,
2001,06/30/2022 06:17:00,25.05,164.96,,,,
2002,06/30/2022 06:18:00,25.01,171.20,,,,
2003,06/30/2022 06:19:00,25.01,182.72,,,,
2004,06/30/2022 06:20:00,25.05,191.52,,,,
2005,06/30/2022 06:21:00,25.01,207.28,,,,
2006,06/30/2022 06:22:00,25.05,223.36,,,,
2007,06/30/2022 06:23:00,25.01,232.96,,,,
2008,06/30/2022 06:24:00,25.05,238.24,,,,
2009,06/30/2022 06:25:00,25.05,241.76,,,,
2010,06/30/2022 06:26:00,25.05,241.76,,,,
2011,06/30/2022 06:27:00,25.05,258.64,,,,
2012,06/30/2022 06:28:00,25.05,533.92,,,,
2013,06/30/2022 06:29:00,25.09,631.84,,,,
2014,06/30/2022 06:30:00,25.09,291.12,,,,
2015,06/30/2022 06:31:00,25.05,317.68,,,,
2016,06/30/2022 06:32:00,25.05,346.88,,,,
2017,06/30/2022 06:33:00,25.05,350.40,,,,
2018,06/30/2022 06:34:00,25.05,367.04,,,,
2019,06/30/2022 06:35:00,25.01,374.88,,,,
2020,06/30/2022 06:36:00,25.05,381.92,,,,
2021,06/30/2022 06:37:00,25.09,368.80,,,,
2022,06/30/2022 06:38:00,25.05,419.04,,,,
2023,06/30/2022 06:39:00,25.05,449.92,,,,
2024,06/30/2022 06:40:00,25.05,425.12,,,,
2025,06/30/2022 06:41:00,25.05,440.32,,,,
2026,06/30/2022 06:42:00,25.05,404.96,,,,
2027,06/30/2022 06:43:00,25.09,405.76,,,,
2028,06/30/2022 06:44:00,25.01,426.08,,,,
2029,06/30/2022 06:45:00,25.09,423.36,,,,
2030,06/30/2022 06:46:00,25.05,436.80,,,,
2031,06/30/2022 06:47:00,25.09,494.08,,,,
2032,06/30/2022 06:48:00,25.09,516.00,,,,
2033,06/30/2022 06:49:00,25.05,581.44,,,,
2034,06/30/2022 06:50:00,25.05,614.24,,,,
2035,06/30/2022 06:51:00,25.05,574.40,,,,
2036,06/30/2022 06:52:00,25.05,568.16,,,,
2037,06/30/2022 06:53:00,25.05,656.32,,,,
2038,06/30/2022 06:54:00,25.09,672.00,,,,
2039,06/30/2022 06:55:00,25.09,612.16,,,,
2040,06/30/2022 06:56:00,25.05,529.12,,,,
2041,06/30/2022 06:57:00,25.09,512.48,,,,
2042,06/30/2022 06:58:00,25.05,548.96,,,,
2043,06/30/2022 06:59:00,25.09,591.84,,,,
2044,06/30/2022 07:00:00,25.09,641.44,,,,
2045,06/30/2022 07:01:00,25.09,631.84,,,,
2046,06/30/2022 07:02:00,25.09,615.52,,,,
2047,06/30/2022 07:03:00,25.14,688.00,,,,
2048,06/30/2022 07:04:00,25.05,780.80,,,,
2049,06/30/2022 07:05:00,25.09,704.00,,,,
2050,06/30/2022 07:06:00,25.09,720.00,,,,
2051,06/30/2022 07:07:00,25.09,761.28,,,,
2052,06/30/2022 07:08:00,25.09,794.24,,,,
2053,06/30/2022 07:09:00,25.09,796.80,,,,
2054,06/30/2022 07:10:00,25.09,854.72,,,,
2055,06/30/2022 07:11:00,25.09,957.44,,,,
2056,06/30/2022 07:12:00,25.09,900.80,,,,
2057,06/30/2022 07:13:00,25.09,865.28,,,,
2058,06/30/2022 07:14:00,25.09,832.64,,,,
2059,06/30/2022 07:15:00,25.09,773.44,,,,
2060,06/30/2022 07:16:00,25.09,671.36,,,,
2061,06/30/2022 07:17:00,25.09,618.24,,,,
2062,06/30/2022 07:18:00,25.14,646.72,,,,
2063,06/30/2022 07:19:00,25.09,700.16,,,,
2064,06/30/2022 07:20:00,25.14,846.72,,,,
2065,06/30/2022 07:21:00,25.05,934.40,,,,
2066,06/30/2022 07:22:00,25.09,991.68,,,,
2067,06/30/2022 07:23:00,25.14,1196.16,,,,
2068,06/30/2022 07:24:00,25.14,1313.28,,,,
2069,06/30/2022 07:25:00,25.14,1256.64,,,,
2070,06/30/2022 07:26:00,25.18,1162.88,,,,
2071,06/30/2022 07:27:00,25.14,1071.36,,,,
2072,06/30/2022 07:28:00,25.09,1127.68,,,,
2073,06/30/2022 07:29:00,25.18,1183.04,,,,
2074,06/30/2022 07:30:00,25.18,1096.00,,,,
2075,06/30/2022 07:31:00,25.14,987.20,,,,
2076,06/30/2022 07:32:00,25.14,1032.96,,,,
2077,06/30/2022 07:33:00,25.14,1066.24,,,,
2078,06/30/2022 07:34:00,25.14,1130.24,,,,
2079,06/30/2022 07:35:00,25.18,932.80,,,,
2080,06/30/2022 07:36:00,25.14,919.68,,,,
2081,06/30/2022 07:37:00,25.18,819.52,,,,
2082,06/30/2022 07:38:00,25.18,752.32,,,,
2083,06/30/2022 07:39:00,25.14,771.84,,,,
2084,06/30/2022 07:40:00,25.14,741.76,,,,
2085,06/30/2022 07:41:00,25.18,783.68,,,,
2086,06/30/2022 07:42:00,25.14,755.20,,,,
2087,06/30/2022 07:43:00,25.14,791.36,,,,
2088,06/30/2022 07:44:00,25.18,832.00,,,,
2089,06/30/2022 07:45:00,25.18,752.32,,,,
2090,06/30/2022 07:46:00,25.14,744.64,,,,
2091,06/30/2022 07:47:00,25.18,735.68,,,,
2092,06/30/2022 07:48:00,25.18,755.20,,,,
2093,06/30/2022 07:49:00,25.18,700.16,,,,
2094,06/30/2022 07:50:00,25.14,766.40,,,,
2095,06/30/2022 07:51:00,25.18,899.84,,,,
2096,06/30/2022 07:52:00,25.18,824.96,,,,
2097,06/30/2022 07:53:00,25.18,826.56,,,,
2098,06/30/2022 07:54:00,25.14,872.64,,,,
2099,06/30/2022 07:55:00,25.22,1019.52,,,,
2100,06/30/2022 07:56:00,25.22,986.24,,,,
2101,06/30/2022 07:57:00,25.18,1114.56,,,,
2102,06/30/2022 07:58:00,25.18,993.28,,,,
2103,06/30/2022 07:59:00,25.22,879.68,,,,
2104,06/30/2022 08:00:00,25.18,1145.28,,,,
2105,06/30/2022 08:01:00,25.22,1388.80,,,,
2106,06/30/2022 08:02:00,25.22,1112.64,,,,
2107,06/30/2022 08:03:00,25.18,1094.40,,,,
2108,06/30/2022 08:04:00,25.22,882.24,,,,
2109,06/30/2022 08:05:00,25.22,975.04,,,,
2110,06/30/2022 08:06:00,25.18,1112.64,,,,
2111,06/30/2022 08:07:00,25.22,953.92,,,,
2112,06/30/2022 08:08:00,25.27,2295.68,,,,
2113,06/30/2022 08:09:00,25.27,2671.36,,,,
2114,06/30/2022 08:10:00,25.31,3310.08,,,,
2115,06/30/2022 08:11:00,25.31,2850.56,,,,
2116,06/30/2022 08:12:00,25.35,3321.60,,,,
2117,06/30/2022 08:13:00,25.35,3822.08,,,,
2118,06/30/2022 08:14:00,25.39,2888.96,,,,
2119,06/30/2022 08:15:00,25.31,2644.48,,,,
2120,06/30/2022 08:16:00,25.35,1997.44,,,,
2121,06/30/2022 08:17:00,25.35,3196.16,,,,
2122,06/30/2022 08:18:00,25.35,2643.20,,,,
2123,06/30/2022 08:19:00,25.39,2808.32,,,,
2124,06/30/2022 08:20:00,25.39,2416.64,,,,
2125,06/30/2022 08:21:00,25.39,2862.08,,,,
2126,06/30/2022 08:22:00,25.44,3192.32,,,,
2127,06/30/2022 08:23:00,25.48,3598.08,,,,
2128,06/30/2022 08:24:00,25.44,2926.08,,,,
2129,06/30/2022 08:25:00,25.44,2465.92,,,,
2130,06/30/2022 08:26:00,25.39,975.04,,,,
2131,06/30/2022 08:27:00,25.35,982.72,,,,
2132,06/30/2022 08:28:00,25.39,941.44,,,,
2133,06/30/2022 08:29:00,25.39,893.76,,,,
2134,06/30/2022 08:30:00,25.39,989.76,,,,
2135,06/30/2022 08:31:00,25.39,1019.52,,,,
2136,06/30/2022 08:32:00,25.39,1082.88,,,,
2137,06/30/2022 08:33:00,25.39,1139.84,,,,
2138,06/30/2022 08:34:00,25.35,1136.32,,,,
2139,06/30/2022 08:35:00,25.44,1116.16,,,,
2140,06/30/2022 08:36:00,25.39,903.36,,,,
2141,06/30/2022 08:37:00,25.39,939.84,,,,
2142,06/30/2022 08:38:00,25.35,991.68,,,,
2143,06/30/2022 08:39:00,25.39,982.72,,,,
2144,06/30/2022 08:40:00,25.39,927.68,,,,
2145,06/30/2022 08:41:00,25.39,879.68,,,,
2146,06/30/2022 08:42:00,25.39,868.80,,,,
2147,06/30/2022 08:43:00,25.39,935.36,,,,
2148,06/30/2022 08:44:00,25.39,1027.52,,,,
2149,06/30/2022 08:45:00,25.35,1173.12,,,,
2150,06/30/2022 08:46:00,25.35,901.76,,,,
2151,06/30/2022 08:47:00,25.39,802.88,,,,
2152,06/30/2022 08:48:00,25.35,924.80,,,,
2153,06/30/2022 08:49:00,25.39,1152.96,,,,
2154,06/30/2022 08:50:00,25.39,1166.40,,,,
2155,06/30/2022 08:51:00,25.39,1156.48,,,,
2156,06/30/2022 08:52:00,25.35,1219.84,,,,
2157,06/30/2022 08:53:00,25.44,1394.56,,,,
2158,06/30/2022 08:54:00,25.39,1573.12,,,,
2159,06/30/2022 08:55:00,25.44,1653.12,,,,
2160,06/30/2022 08:56:00,25.44,1434.88,,,,
2161,06/30/2022 08:57:00,25.44,1304.00,,,,
2162,06/30/2022 08:58:00,25.44,1430.40,,,,
2163,06/30/2022 08:59:00,25.48,1535.36,,,,
2164,06/30/2022 09:00:00,25.39,1217.28,,,,
2165,06/30/2022 09:01:00,25.48,1279.36,,,,
2166,06/30/2022 09:02:00,25.48,1551.36,,,,
2167,06/30/2022 09:03:00,25.48,1511.04,,,,
2168,06/30/2022 09:04:00,25.44,1582.72,,,,
2169,06/30/2022 09:05:00,25.44,1816.32,,,,
2170,06/30/2022 09:06:00,25.48,1719.04,,,,
2171,06/30/2022 09:07:00,25.44,1447.68,,,,
2172,06/30/2022 09:08:00,25.48,1432.96,,,,
2173,06/30/2022 09:09:00,25.44,1312.00,,,,
2174,06/30/2022 09:10:00,25.44,1202.24,,,,
2175,06/30/2022 09:11:00,25.52,1153.92,,,,
2176,06/30/2022 09:12:00,25.44,1354.88,,,,
2177,06/30/2022 09:13:00,25.48,949.44,,,,
2178,06/30/2022 09:14:00,25.44,917.12,,,,
2179,06/30/2022 09:15:00,25.44,937.28,,,,
2180,06/30/2022 09:16:00,25.48,952.00,,,,
2181,06/30/2022 09:17:00,25.44,956.48,,,,
2182,06/30/2022 09:18:00,25.44,945.92,,,,
2183,06/30/2022 09:19:00,25.44,906.88,,,,
2184,06/30/2022 09:20:00,25.44,893.76,,,,
2185,06/30/2022 09:21:00,25.44,932.80,,,,
2186,06/30/2022 09:22:00,25.48,990.72,,,,
2187,06/30/2022 09:23:00,25.44,1043.52,,,,
2188,06/30/2022 09:24:00,25.48,994.24,,,,
2189,06/30/2022 09:25:00,25.48,945.92,,,,
2190,06/30/2022 09:26:00,25.48,928.32,,,,
2191,06/30/2022 09:27:00,25.44,958.08,,,,
2192,06/30/2022 09:28:00,25.48,975.04,,,,
2193,06/30/2022 09:29:00,25.44,1012.80,,,,
2194,06/30/2022 09:30:00,25.48,1053.76,,,,
2195,06/30/2022 09:31:00,25.48,1145.92,,,,
2196,06/30/2022 09:32:00,25.48,1394.56,,,,
2197,06/30/2022 09:33:00,25.44,1152.96,,,,
2198,06/30/2022 09:34:00,25.48,937.28,,,,
2199,06/30/2022 09:35:00,25.48,1124.16,,,,
2200,06/30/2022 09:36:00,25.48,1187.20,,,,
2201,06/30/2022 09:37:00,25.48,1310.08,,,,
2202,06/30/2022 09:38:00,25.52,1097.92,,,,
2203,06/30/2022 09:39:00,25.48,1054.72,,,,
2204,06/30/2022 09:40:00,25.44,1066.24,,,,
2205,06/30/2022 09:41:00,25.52,1095.04,,,,
2206,06/30/2022 09:42:00,25.48,1054.72,,,,
2207,06/30/2022 09:43:00,25.52,1009.92,,,,
2208,06/30/2022 09:44:00,25.44,1172.48,,,,
2209,06/30/2022 09:45:00,25.48,1322.88,,,,
2210,06/30/2022 09:46:00,25.57,1206.72,,,,
2211,06/30/2022 09:47:00,25.57,1145.28,,,,
2212,06/30/2022 09:48:00,25.48,1230.40,,,,
2213,06/30/2022 09:49:00,25.48,1324.80,,,,
2214,06/30/2022 09:50:00,25.57,1191.68,,,,
2215,06/30/2022 09:51:00,25.52,1289.92,,,,
2216,06/30/2022 09:52:00,25.57,1470.72,,,,
2217,06/30/2022 09:53:00,25.57,1747.84,,,,
2218,06/30/2022 09:54:00,25.57,1844.48,,,,
2219,06/30/2022 09:55:00,25.57,1416.32,,,,
2220,06/30/2022 09:56:00,25.52,1582.08,,,,
2221,06/30/2022 09:57:00,25.57,1506.56,,,,
2222,06/30/2022 09:58:00,25.57,1527.04,,,,
2223,06/30/2022 09:59:00,25.57,1677.44,,,,
2224,06/30/2022 10:00:00,25.52,1774.08,,,,
2225,06/30/2022 10:01:00,25.57,1572.48,,,,
2226,06/30/2022 10:02:00,25.57,1464.32,,,,
2227,06/30/2022 10:03:00,25.57,1489.92,,,,
2228,06/30/2022 10:04:00,25.61,1539.20,,,,
2229,06/30/2022 10:05:00,25.57,1795.20,,,,
2230,06/30/2022 10:06:00,25.57,1988.48,,,,
2231,06/30/2022 10:07:00,25.61,2009.60,,,,
2232,06/30/2022 10:08:00,25.52,1889.92,,,,
2233,06/30/2022 10:09:00,25.57,2044.80,,,,
2234,06/30/2022 10:10:00,25.61,2007.68,,,,
2235,06/30/2022 10:11:00,25.61,1795.20,,,,
2236,06/30/2022 10:12:00,25.61,1916.16,,,,
2237,06/30/2022 10:13:00,25.61,1774.08,,,,
2238,06/30/2022 10:14:00,25.65,1834.24,,,,
2239,06/30/2022 10:15:00,25.61,1655.68,,,,
2240,06/30/2022 10:16:00,25.61,1738.88,,,,
2241,06/30/2022 10:17:00,25.61,1754.88,,,,
2242,06/30/2022 10:18:00,25.61,1650.56,,,,
2243,06/30/2022 10:19:00,25.61,1814.40,,,,
2244,06/30/2022 10:20:00,25.65,1900.80,,,,
2245,06/30/2022 10:21:00,25.65,1818.24,,,,
2246,06/30/2022 10:22:00,25.61,1792.00,,,,
2247,06/30/2022 10:23:00,25.61,1879.68,,,,
2248,06/30/2022 10:24:00,25.61,2048.00,,,,
2249,06/30/2022 10:25:00,25.69,2167.68,,,,
2250,06/30/2022 10:26:00,25.69,2330.88,,,,
2251,06/30/2022 10:27:00,25.69,2555.52,,,,
2252,06/30/2022 10:28:00,25.69,2904.32,,,,
2253,06/30/2022 10:29:00,25.69,3055.36,,,,
2254,06/30/2022 10:30:00,25.69,3207.68,,,,
2255,06/30/2022 10:31:00,25.74,2933.76,,,,
2256,06/30/2022 10:32:00,25.74,2571.52,,,,
2257,06/30/2022 10:33:00,25.78,2732.80,,,,
2258,06/30/2022 10:34:00,25.74,2768.64,,,,
2259,06/30/2022 10:35:00,25.69,2696.96,,,,
2260,06/30/2022 10:36:00,25.74,2380.16,,,,
2261,06/30/2022 10:37:00,25.78,2583.68,,,,
2262,06/30/2022 10:38:00,25.78,2704.64,,,,
2263,06/30/2022 10:39:00,25.78,2814.72,,,,
2264,06/30/2022 10:40:00,25.74,2728.96,,,,
2265,06/30/2022 10:41:00,25.74,2946.56,,,,
2266,06/30/2022 10:42:00,25.78,2170.88,,,,
2267,06/30/2022 10:43:00,25.74,2056.96,,,,
2268,06/30/2022 10:44:00,25.78,3557.12,,,,
2269,06/30/2022 10:45:00,25.78,3600.64,,,,
2270,06/30/2022 10:46:00,25.78,3793.92,,,,
2271,06/30/2022 10:47:00,25.87,3857.92,,,,
2272,06/30/2022 10:48:00,25.82,3976.96,,,,
2273,06/30/2022 10:49:00,25.87,4212.48,,,,
2274,06/30/2022 10:50:00,25.87,2346.24,,,,
2275,06/30/2022 10:51:00,25.78,2478.08,,,,
2276,06/30/2022 10:52:00,25.82,2525.44,,,,
2277,06/30/2022 10:53:00,25.82,2705.92,,,,
2278,06/30/2022 10:54:00,25.87,6387.20,,,,
2279,06/30/2022 10:55:00,26.04,13690.88,,,,
2280,06/30/2022 10:56:00,26.17,13665.28,,,,
2281,06/30/2022 10:57:00,26.25,9589.76,,,,
2282,06/30/2022 10:58:00,26.25,11904.00,,,,
2283,06/30/2022 10:59:00,26.21,7224.32,,,,
2284,06/30/2022 11:00:00,26.34,21391.36,,,,
2285,06/30/2022 11:01:00,26.47,18785.28,,,,
2286,06/30/2022 11:02:00,26.51,20715.52,,,,
2287,06/30/2022 11:03:00,26.47,18974.72,,,,
2288,06/30/2022 11:04:00,26.60,12180.48,,,,
2289,06/30/2022 11:05:00,26.51,13112.32,,,,
2290,06/30/2022 11:06:00,26.38,6960.64,,,,
2291,06/30/2022 11:07:00,26.42,10250.24,,,,
2292,06/30/2022 11:08:00,26.42,12851.20,,,,
2293,06/30/2022 11:09:00,26.51,13168.64,,,,
2294,06/30/2022 11:10:00,26.55,11392.00,,,,
2295,06/30/2022 11:11:00,26.51,12503.04,,,,
2296,06/30/2022 11:12:00,26.55,11714.56,,,,
2297,06/30/2022 11:13:00,26.55,6771.20,,,,
2298,06/30/2022 11:14:00,26.51,5061.12,,,,
2299,06/30/2022 11:15:00,26.47,6108.16,,,,
2300,06/30/2022 11:16:00,26.47,6056.96,,,,
2301,06/30/2022 11:17:00,26.47,15211.52,,,,
2302,06/30/2022 11:18:00,26.47,6599.68,,,,
2303,06/30/2022 11:19:00,26.42,2492.16,,,,
2304,06/30/2022 11:20:00,26.38,2682.88,,,,
2305,06/30/2022 11:21:00,26.34,2506.24,,,,
2306,06/30/2022 11:22:00,26.34,2638.08,,,,
2307,06/30/2022 11:23:00,26.34,2970.88,,,,
2308,06/30/2022 11:24:00,26.34,3434.24,,,,
2309,06/30/2022 11:25:00,26.34,3580.16,,,,
2310,06/30/2022 11:26:00,26.38,3453.44,,,,
2311,06/30/2022 11:27:00,26.38,4591.36,,,,
2312,06/30/2022 11:28:00,26.42,3075.84,,,,
2313,06/30/2022 11:29:00,26.38,4089.60,,,,
2314,06/30/2022 11:30:00,26.38,3376.64,,,,
2315,06/30/2022 11:31:00,26.42,3280.64,,,,
2316,06/30/2022 11:32:00,26.42,3272.96,,,,
2317,06/30/2022 11:33:00,26.42,3367.68,,,,
2318,06/30/2022 11:34:00,26.42,3632.64,,,,
2319,06/30/2022 11:35:00,26.47,4718.08,,,,
2320,06/30/2022 11:36:00,26.42,3527.68,,,,
2321,06/30/2022 11:37:00,26.51,3569.92,,,,
2322,06/30/2022 11:38:00,26.47,3409.92,,,,
2323,06/30/2022 11:39:00,26.51,3959.04,,,,
2324,06/30/2022 11:40:00,26.47,3434.24,,,,
2325,06/30/2022 11:41:00,26.47,4081.92,,,,
2326,06/30/2022 11:42:00,26.51,3534.08,,,,
2327,06/30/2022 11:43:00,26.51,3235.84,,,,
2328,06/30/2022 11:44:00,26.55,3495.68,,,,
2329,06/30/2022 11:45:00,26.51,2984.96,,,,
2330,06/30/2022 11:46:00,26.51,4008.96,,,,
2331,06/30/2022 11:47:00,26.55,4023.04,,,,
2332,06/30/2022 11:48:00,26.55,3787.52,,,,
2333,06/30/2022 11:49:00,26.55,3612.16,,,,
2334,06/30/2022 11:50:00,26.55,3439.36,,,,
2335,06/30/2022 11:51:00,26.60,3472.64,,,,
2336,06/30/2022 11:52:00,26.64,3598.08,,,,
2337,06/30/2022 11:53:00,26.60,3406.08,,,,
2338,06/30/2022 11:54:00,26.60,2734.08,,,,
2339,06/30/2022 11:55:00,26.64,4039.68,,,,
2340,06/30/2022 11:56:00,26.64,3811.84,,,,
2341,06/30/2022 11:57:00,26.64,3678.72,,,,
2342,06/30/2022 11:58:00,26.64,3751.68,,,,
2343,06/30/2022 11:59:00,26.68,3678.72,,,,
